trial_id,fs_estimate_hz,flagged_fs_outlier
391,248.81841372494384,False
392,251.59934221249785,False
393,249.37726286272252,False
394,251.0318978043221,False
395,250.52857619793355,False
396,248.5633011342,False
397,249.62192616775692,False
398,251.09332857549512,False
399,250.24231898243323,False
400,249.8422339793217,False
401,250.5850066918802,False
402,250.3476140219139,False
403,249.452574378502,False
404,251.248266032474,False
405,250.0933296455196,False
406,251.4064121362816,False
407,250.94033337812442,False
408,249.96494839239415,False
409,238.31542294544283,False
410,260.858286183727,False
411,251.0589861932386,False
412,250.18314477338382,False
413,250.75129563390962,False
414,251.22200303422602,False
415,249.087384786028,False
416,250.5368697326775,False
417,250.87319482158148,False
418,250.09088686900677,False
419,250.3046525146415,False
420,250.47096107935195,False
421,249.30657804563376,False
422,250.87547408617823,False
423,249.65321779549353,False
424,250.39603956155054,False
425,250.8153632090849,False
426,249.9010920673602,False
427,250.40717970930507,False
428,249.2208258960481,False
429,250.84618176131391,False
430,250.84321816185815,False
431,249.36851838294808,False
432,250.0510558432125,False
433,249.93492840452112,False
434,250.3423724955979,False
435,248.9039833301851,False
436,250.18427438129285,False
437,251.35385583832735,False
438,250.1849406324243,False
439,250.3736819673224,False
440,249.12220062966904,False
441,249.0635847056812,False
442,250.55405884420242,False
443,250.33573187003512,False
444,249.24803941116957,False
445,250.27623275024703,False
446,251.00249583250695,False
447,249.99600846765327,False
448,249.7491215602678,False
449,249.25209659203315,False
450,251.72804402087218,False
451,250.81258157769108,False
452,250.7167323192316,False
453,250.0233715317187,False
454,250.55584746995416,False
455,250.62669209520337,False
456,249.9954707697112,False
457,250.3687830002074,False
458,250.25244302864505,False
459,249.93017906906488,False
460,250.44151716841128,False
461,250.25145564564775,False
462,250.40907915598498,False
463,250.85192787913917,False
464,250.3777608283625,False
465,250.41102378921045,False
466,250.38785068166658,False
467,249.92397770861058,False
468,250.81780505443675,False
469,250.40947058768006,False
470,249.75022478946173,False
471,250.69786853136014,False
472,250.23846253687694,False
473,250.54966023598368,False
474,250.25681115205043,False
475,250.23303013661055,False
476,250.4173898745634,False
477,250.18730258925683,False
478,250.42356556135798,False
479,250.4111643072911,False
480,250.5675621006987,False
481,250.33238410640453,False
482,250.42803000593912,False
483,250.3130014312291,False
484,250.4089311096989,False
485,250.1467522614277,False
486,250.5793707881605,False
487,250.40833141916409,False
488,250.33648168401928,False
489,250.18654615731066,False
490,250.1788743886685,False
491,250.42191432617489,False
492,250.29803394592227,False
493,250.24440888100568,False
494,250.25530247008965,False
495,250.21845803725515,False
496,250.39265506038365,False
497,250.31564663126068,False
498,250.45834177251828,False
499,250.19263531699585,False
500,250.3424703027368,False
501,250.2548463552275,False
502,250.32764472681794,False
503,249.80623023383905,False
504,250.79775313011453,False
505,246.7466298882423,False
506,243.36426289490146,False
507,257.67191312856016,False
508,236.2044346255907,False
509,268.2073135860103,False
510,260.968021767953,False
511,255.77391968259644,False
512,217.6895883585264,True
513,286.1270886067568,True
514,250.19239985894805,False
515,250.36204565920858,False
516,250.31263035929692,False
517,250.22039219755865,False
518,250.20784822952828,False
519,250.2548538706734,False
520,250.2959381347589,False
521,251.0717821378089,False
522,250.31802108332593,False
523,250.34865733693115,False
524,250.411472948693,False
525,250.25150326358386,False
526,250.05243196464244,False
527,250.44340207374123,False
528,250.40953833368772,False
